BloatedClass,org.apache.commons.cli.HelpFormatter$1,class
UsedClass,org.apache.commons.cli.HelpFormatter$OptionComparator,class
UsedClass,org.apache.commons.cli.OptionGroup,class
UsedClass,org.apache.commons.cli.Options,class
UsedClass,org.apache.commons.cli.Parser,class
UsedClass,org.apache.commons.cli.CommandLine,class
UsedClass,org.apache.commons.cli.PatternOptionBuilder,class
UsedClass,org.apache.commons.cli.BasicParser,class
UsedClass,org.apache.commons.cli.HelpFormatter,class
UsedClass,org.apache.commons.cli.CommandLineParser,interface
UsedClass,org.apache.commons.cli.ParseException,class
UsedClass,org.apache.commons.cli.OptionValidator,class
UsedClass,org.apache.commons.cli.MissingOptionException,class
UsedClass,org.apache.commons.cli.Option,class
UsedClass,org.apache.commons.cli.PosixParser,class
UsedClass,org.apache.commons.cli.OptionBuilder,class
UsedClass,org.apache.commons.cli.TypeHandler,class
UsedClass,org.apache.commons.cli.Util,class
UsedClass,org.apache.commons.cli.AlreadySelectedException,class
UsedClass,org.apache.commons.cli.MissingArgumentException,class
UsedClass,org.apache.commons.cli.UnrecognizedOptionException,class
UsedClass,org.apache.commons.cli.GnuParser,class
BloatedMethod, org/apache/commons/cli/PatternOptionBuilder:<init>()V
UsedMethod, org/apache/commons/cli/PatternOptionBuilder:getValueClass(C)Ljava/lang/Object;
UsedMethod, org/apache/commons/cli/PatternOptionBuilder:isValueCode(C)Z
UsedMethod, org/apache/commons/cli/PatternOptionBuilder:parsePattern(Ljava/lang/String;)Lorg/apache/commons/cli/Options;
UsedMethod, org/apache/commons/cli/PatternOptionBuilder:<clinit>()V
UsedMethod, org/apache/commons/cli/UnrecognizedOptionException:<init>(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/UnrecognizedOptionException:<init>(Ljava/lang/String;Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/UnrecognizedOptionException:getOption()Ljava/lang/String;
UsedMethod, org/apache/commons/cli/PosixParser:<init>()V
UsedMethod, org/apache/commons/cli/PosixParser:init()V
UsedMethod, org/apache/commons/cli/PosixParser:flatten(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;
UsedMethod, org/apache/commons/cli/PosixParser:gobble(Ljava/util/Iterator;)V
UsedMethod, org/apache/commons/cli/PosixParser:processNonOptionToken(Ljava/lang/String;Z)V
UsedMethod, org/apache/commons/cli/PosixParser:processOptionToken(Ljava/lang/String;Z)V
UsedMethod, org/apache/commons/cli/PosixParser:burstToken(Ljava/lang/String;Z)V
UsedMethod, org/apache/commons/cli/MissingArgumentException:<init>(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/MissingArgumentException:<init>(Lorg/apache/commons/cli/Option;)V
UsedMethod, org/apache/commons/cli/MissingArgumentException:getOption()Lorg/apache/commons/cli/Option;
UsedMethod, org/apache/commons/cli/BasicParser:<init>()V
UsedMethod, org/apache/commons/cli/BasicParser:flatten(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;
UsedMethod, org/apache/commons/cli/GnuParser:<init>()V
UsedMethod, org/apache/commons/cli/GnuParser:flatten(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;
UsedMethod, org/apache/commons/cli/ParseException:<init>(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/AlreadySelectedException:<init>(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/AlreadySelectedException:<init>(Lorg/apache/commons/cli/OptionGroup;Lorg/apache/commons/cli/Option;)V
UsedMethod, org/apache/commons/cli/AlreadySelectedException:getOptionGroup()Lorg/apache/commons/cli/OptionGroup;
UsedMethod, org/apache/commons/cli/AlreadySelectedException:getOption()Lorg/apache/commons/cli/Option;
BloatedMethod, org/apache/commons/cli/OptionValidator:<init>()V
UsedMethod, org/apache/commons/cli/OptionValidator:validateOption(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/OptionValidator:isValidOpt(C)Z
UsedMethod, org/apache/commons/cli/OptionValidator:isValidChar(C)Z
UsedMethod, org/apache/commons/cli/MissingOptionException:<init>(Ljava/lang/String;)V
UsedMethod, org/apache/commons/cli/MissingOptionException:<init>(Ljava/util/List;)V
UsedMethod, org/apache/commons/cli/MissingOptionException:getMissingOptions()Ljava/util/List;
UsedMethod, org/apache/commons/cli/MissingOptionException:createMessage(Ljava/util/List;)Ljava/lang/String;
UsedMethod, org/apache/commons/cli/OptionBuilder:<init>()V
UsedMethod, org/apache/commons/cli/OptionBuilder:reset()V
UsedMethod, org/apache/commons/cli/OptionBuilder:withLongOpt(Ljava/lang/String;)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasArg()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasArg(Z)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:withArgName(Ljava/lang/String;)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:isRequired()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:withValueSeparator(C)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:withValueSeparator()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:isRequired(Z)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasArgs()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasArgs(I)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasOptionalArg()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasOptionalArgs()Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:hasOptionalArgs(I)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:withType(Ljava/lang/Object;)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:withDescription(Ljava/lang/String;)Lorg/apache/commons/cli/OptionBuilder;
UsedMethod, org/apache/commons/cli/OptionBuilder:create(C)Lorg/apache/commons/cli/Option;
UsedMethod, org/apache/commons/cli/OptionBuilder:create()Lorg/apache/commons/cli/Option;
UsedMethod, org/apache/commons/cli/OptionBuilder:create(Ljava/lang/String;)Lorg/apache/commons/cli/Option;
UsedMethod, org/apache/commons/cli/OptionBuilder:<clinit>()V
UsedMethod, org/apache/commons/cli/Parser:<init>()V
UsedMethod, org/apache/commons/cli/Parser:setOptions(Lorg/apache/commons/cli/Options;)V
UsedMethod, org/apache/commons/cli/Parser:getOptions()Lorg/apache/commons/cli/Options;
UsedMethod, org/apache/commons/cli/Parser:getRequiredOptions()Ljava/util/List;
UsedMethod, org/apache/commons/cli/Parser:flatten(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;
UsedMethod, org/apache/commons/cli/Parser:parse(Lorg/apache/commons/cli/Options;[Ljava/lang/String;)Lorg/apache/commons/cli/CommandLine;
UsedMethod, org/apache/commons/cli/Parser:parse(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Ljava/util/Properties;)Lorg/apache/commons/cli/CommandLine;
UsedMethod, org/apache/commons/cli/Parser:parse(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)Lorg/apache/commons/cli/CommandLine;
UsedMethod, org/apache/commons/cli/Parser:parse(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Ljava/util/Properties;Z)Lorg/apache/commons/cli/CommandLine;
UsedMethod, org/apache/commons/cli/Parser:processProperties(Ljava/util/Properties;)V
UsedMethod, org/apache/commons/cli/Parser:checkRequiredOptions()V
UsedMethod, org/apache/commons/cli/Parser:processArgs(Lorg/apache/commons/cli/Option;Ljava/util/ListIterator;)V
UsedMethod, org/apache/commons/cli/Parser:processOption(Ljava/lang/String;Ljava/util/ListIterator;)V
BloatedMethod, org/apache/commons/cli/TypeHandler:<init>()V
UsedMethod, org/apache/commons/cli/TypeHandler:createValue(Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/Object;
UsedMethod, org/apache/commons/cli/TypeHandler:createValue(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;
UsedMethod, org/apache/commons/cli/TypeHandler:createObject(Ljava/lang/String;)Ljava/lang/Object;
UsedMethod, org/apache/commons/cli/TypeHandler:createNumber(Ljava/lang/String;)Ljava/lang/Number;
UsedMethod, org/apache/commons/cli/TypeHandler:createClass(Ljava/lang/String;)Ljava/lang/Class;
UsedMethod, org/apache/commons/cli/TypeHandler:createDate(Ljava/lang/String;)Ljava/util/Date;
UsedMethod, org/apache/commons/cli/TypeHandler:createURL(Ljava/lang/String;)Ljava/net/URL;
UsedMethod, org/apache/commons/cli/TypeHandler:createFile(Ljava/lang/String;)Ljava/io/File;
UsedMethod, org/apache/commons/cli/TypeHandler:createFiles(Ljava/lang/String;)[Ljava/io/File;
BloatedMethod, org/apache/commons/cli/Util:<init>()V
UsedMethod, org/apache/commons/cli/Util:stripLeadingHyphens(Ljava/lang/String;)Ljava/lang/String;
UsedMethod, org/apache/commons/cli/Util:stripLeadingAndTrailingQuotes(Ljava/lang/String;)Ljava/lang/String;
